name,parent,state,country
Office of the Undersecretary for Personnel and Readiness - OUSD(P&R),Office of the Secretary of Defense (OSD),6,US
Assistant Secretary of Defense for Readiness,Office of the Undersecretary for Personnel and Readiness - OUSD(P&R),7,US
Close Combat Lethality Task Force,Assistant Secretary of Defense for Readiness,8,US
Office of the Undersecretary of Defense (Comptroller),Office of the Secretary of Defense (OSD),6,US
Office of the Undersecretary of Defense for Acquisition and Sustainment - OUSD(A&S),Office of the Secretary of Defense (OSD),6,US
"Assistant Secretary of the Air Force for Acquisition, Technology and Logistics (SAF/AQ)",Office of the Undersecretary of Defense for Acquisition and Sustainment - OUSD(A&S),7,US
"Assistant Secretary of the Army (Acquisition, Logistics and Technology) - ASA(ALT)",Office of the Undersecretary of Defense for Acquisition and Sustainment - OUSD(A&S),7,US
"Assistant Secretary of the Navy for Research, Development & Acquisition - ASN(RD&A)",Office of the Undersecretary of Defense for Acquisition and Sustainment - OUSD(A&S),7,US
Ground Based Air Defense (GBAD) System [USN],Program Manager Ground Based Air Defense (PM GBAD),10,US
Joint Acquisition Task Force,Office of the Undersecretary of Defense for Acquisition and Sustainment - OUSD(A&S),7,US
Joint Requirements Oversight Council (JROC),Office of the Undersecretary of Defense for Acquisition and Sustainment - OUSD(A&S),7,US
Army Requirements Oversight Council (AROC),Joint Requirements Oversight Council (JROC),8,US
Office of Manufacturing and Industrial Base Policy (MIBP),Office of the Undersecretary of Defense for Acquisition and Sustainment - OUSD(A&S),7,US
Space Acquisition & Integration (SAF/SP),Office of the Undersecretary of Defense for Acquisition and Sustainment - OUSD(A&S),7,US
"Office of the Undersecretary of Defense for Nuclear, Chemical, and Biological Defense Programs",Office of the Secretary of Defense (OSD),6,US
"Assistant Secretary of Defense for Nuclear, Chemical, and Biological Defense Programs","Office of the Undersecretary of Defense for Nuclear, Chemical, and Biological Defense Programs",7,US
Office of the Undersecretary of Defense for Policy - OUSD(P),Office of the Secretary of Defense (OSD),6,US
Assistant Secretary of Defense for Special Operations / Low-Intensity Conflict,Office of the Undersecretary of Defense for Policy - OUSD(P),7,US
Combating Terrorism Technical Support Office (CTTSO),Assistant Secretary of Defense for Special Operations / Low-Intensity Conflict,8,US
Defense Security Cooperation Agency (DSCA),Office of the Undersecretary of Defense for Policy - OUSD(P),7,US
Office of the Undersecretary of Defense for Research and Engineering - OUSD(R&E),Office of the Secretary of Defense (OSD),6,US
Air Force Research Laboratory (AFRL),Office of the Undersecretary of Defense for Research and Engineering - OUSD(R&E),7,US
Air Force Test Center (AFTC),Office of the Undersecretary of Defense for Research and Engineering - OUSD(R&E),7,US
Army Applications Laboratory (AAL),Office of the Undersecretary of Defense for Research and Engineering - OUSD(R&E),7,US
Army Medical Research and Development Command (USAMRDC),Office of the Undersecretary of Defense for Research and Engineering - OUSD(R&E),7,US
Army Test and Evaluation Command (ATEC),Office of the Undersecretary of Defense for Research and Engineering - OUSD(R&E),7,US
Artificial Intelligence Task Force (AITF),Office of the Undersecretary of Defense for Research and Engineering - OUSD(R&E),7,US
"Assistant Director for Fully Networked Command, Control, and Communications (AD, FNC3)",Office of the Undersecretary of Defense for Research and Engineering - OUSD(R&E),7,US
Combat Capability Development Command (CCDC),Office of the Undersecretary of Defense for Research and Engineering - OUSD(R&E),7,US
Department of Defense Information Analysis Center (DoD IAC),Office of the Undersecretary of Defense for Research and Engineering - OUSD(R&E),7,US
Department of Defense Research and Engineering (DDR&E),Office of the Undersecretary of Defense for Research and Engineering - OUSD(R&E),7,US
Directorate for Advanced Capabilities,Office of the Undersecretary of Defense for Research and Engineering - OUSD(R&E),7,US
Joint Hypersonic Transition Office (JHTO),Directorate for Advanced Capabilities,8,US
Futures and Concepts Center (FCC),Office of the Undersecretary of Defense for Research and Engineering - OUSD(R&E),7,US
Office of Naval Research (ONR),Office of the Undersecretary of Defense for Research and Engineering - OUSD(R&E),7,US
Office of the Assistant Secretary of Defense for Research and Engineering - OASD(R&E),Office of the Undersecretary of Defense for Research and Engineering - OUSD(R&E),7,US
"Office of the Deputy Assistant Secretary of Defense, Emerging Capability & Prototyping - ODASD(EC&P)",Office of the Assistant Secretary of Defense for Research and Engineering - OASD(R&E),8,US
National Spectrum Consortium,"Office of the Deputy Assistant Secretary of Defense, Emerging Capability & Prototyping - ODASD(EC&P)",9,US
Rapid Reaction Technology Office,"Office of the Deputy Assistant Secretary of Defense, Emerging Capability & Prototyping - ODASD(EC&P)",9,US
Strategic Capabilities Office (SCO),Office of the Undersecretary of Defense for Research and Engineering - OUSD(R&E),7,US
Program Executive Office for Assembled Chemical Weapons Alternatives (PEO ACWA),Office of the Secretary of Defense (OSD),6,US
Space Acquisition Council,Department of Defense (DoD),5,US
Department of Energy (DOE),United States (U.S.),4,US
Argonne National Laboratory,Department of Energy (DOE),5,US
Cost Estimating and Program Evaluation (CEPE),Department of Energy (DOE),5,US
Idaho National Laboratory (INL),Department of Energy (DOE),5,US
TRIstructural-ISOtropic (TRISO),Idaho National Laboratory (INL),6,US
Los Alamos National Laboratory,Department of Energy (DOE),5,US
National Nuclear Security Administration (NNSA),Department of Energy (DOE),5,US
Savannah River Site,Department of Energy (DOE),5,US
Stockpile Responsiveness Program,Department of Energy (DOE),5,US
Department of Health and Human Services (HHS),United States (U.S.),4,US
Department of Homeland Security (DHS),United States (U.S.),4,US
Cybersecurity and Infrastructure Agency (CISA),Department of Homeland Security (DHS),5,US
Defense Science Board (DSB),Department of Homeland Security (DHS),5,US
Federal Emergency Management Agency (FEMA),Department of Homeland Security (DHS),5,US
National Security Telecommunications Advisory Committee (NSTAC),Department of Homeland Security (DHS),5,US
Office of Biometric Identity,Department of Homeland Security (DHS),5,US
Office of Procurement Operations,Department of Homeland Security (DHS),5,US
U.S. Coast Guard (USCG),Department of Homeland Security (DHS),5,US
U.S. Customs and Border Protection (CBP),Department of Homeland Security (DHS),5,US
Department of Justice (DOJ),United States (U.S.),4,US
Drug Enforcement Administration (DEA),Department of Justice (DOJ),5,US
Department of State (DoS),United States (U.S.),4,US
Artificial Intelligence and Emerging Technology Office,Department of State (DoS),5,US
Bureau of International Security and Nonproliferation,Department of State (DoS),5,US
Department of the Treasury,United States (U.S.),4,US
The Committee on Foreign Investment in the United States (CFIUS),Department of the Treasury,5,US
Department of Transportation (DOT),United States (U.S.),4,US
Executive Office of the President (EOP),United States (U.S.),4,US
National Security Council (NSC),Executive Office of the President (EOP),5,US
National Space Council,Executive Office of the President (EOP),5,US
Office of Management and Budget (OMB),Executive Office of the President (EOP),5,US
Office of Science and Technology Policy,Executive Office of the President (EOP),5,US
National Quantum Coordination Office,Office of Science and Technology Policy,6,US
Technology Transfer Service (TTS),Executive Office of the President (EOP),5,US
U.S. Digital Service (USDS),Executive Office of the President (EOP),5,US
Export Import Bank of the United States (EXIM),United States (U.S.),4,US
Federal Acquisition Regulatory Council (FAR),United States (U.S.),4,US
Federal Aviation Administration (FAA),United States (U.S.),4,US
Office of Commercial Space Transportation,Federal Aviation Administration (FAA),5,US
Commercial Space Transportation Services,Office of Commercial Space Transportation,6,US
Spectrum Efficient National Surveillance Radar (SENSR) Program,Federal Aviation Administration (FAA),5,US
UAS Traffic Management System (UTM),Federal Aviation Administration (FAA),5,US
Federal Communications Commission (FCC),United States (U.S.),4,US
General Services Administration (GSA),United States (U.S.),4,US
Government Accountability Office (GAO),United States (U.S.),4,US
Center for Strategic Foresight,Government Accountability Office (GAO),5,US
LA County Fire Department,United States (U.S.),4,US
National Aeronautics and Space Administration (NASA),United States (U.S.),4,US
Aeronautics Research Mission Directorate (ARMD),National Aeronautics and Space Administration (NASA),5,US
"Ames Research Center (ARC, Code D)",National Aeronautics and Space Administration (NASA),5,US
"Aeroflightdynaamics Directorate (AFDD, Code Y)","Ames Research Center (ARC, Code D)",6,US
Aeronautics Directorate (Code A),"Ames Research Center (ARC, Code D)",6,US
Aeronautics Project Office (Code AT),Aeronautics Directorate (Code A),7,US
Center Operations Directorate (Code J),"Ames Research Center (ARC, Code D)",6,US
ARC Acquisition Division (Code JA),Center Operations Directorate (Code J),7,US
"ARC Acquisition Programs, Engineering and Science (Code JAZ)",Center Operations Directorate (Code J),7,US
Programs and Projects Directorate (Code P),"Ames Research Center (ARC, Code D)",6,US
Advanced Aircraft Project Office (Code AM),Programs and Projects Directorate (Code P),7,US
ARC Project Management Division (Code PX),Programs and Projects Directorate (Code P),7,US
Stratospheric Observatory for Infrared Astronomy (SOFIA),"Ames Research Center (ARC, Code D)",6,US
U.S. Army Combat Capabilities Development Command (CCDC) Aviation & Missile Center,"Ames Research Center (ARC, Code D)",6,US
"Armstrong Flight Research Center (AFRC, Code X)",National Aeronautics and Space Administration (NASA),5,US
AFRC Programs and Projects Directorate (Code XP),"Armstrong Flight Research Center (AFRC, Code X)",6,US
Glenn Research Center (GRC),National Aeronautics and Space Administration (NASA),5,US
Goddard Space Flight Center (GFSC),National Aeronautics and Space Administration (NASA),5,US
Flight Projects Directorate (Code 400),Goddard Space Flight Center (GFSC),6,US
"Astrophysics Projects Division Office (APDO, Code 440.0)",Flight Projects Directorate (Code 400),7,US
James Webb Space Telescope Project Office,"Astrophysics Projects Division Office (APDO, Code 440.0)",8,US
"Earth Science Projects Division (ESPD, Code 420.0)",Flight Projects Directorate (Code 400),7,US
Exploration and Space Communications (ESC) Projects Division (Code 450.0),Flight Projects Directorate (Code 400),7,US
"Explorers and Heliophysics Projects Division (EHPD, Code 460.0)",Flight Projects Directorate (Code 400),7,US
GOES-R Program Office (Code 410.0),Flight Projects Directorate (Code 400),7,US
"Joint Polar Satellite System (JPSS, Code 470)",Flight Projects Directorate (Code 400),7,US
"Planetary Science Projects Division (PSPD, Code 430.0)",Flight Projects Directorate (Code 400),7,US
Rapid Spacecraft Development Office (Code 401.1),Flight Projects Directorate (Code 400),7,US
Satellite Servicing Projects Division (Code 480),Flight Projects Directorate (Code 400),7,US
Suborbital and Special Orbital Projects (Code 800),Goddard Space Flight Center (GFSC),6,US
Advanced Projects Office (Code 802),Suborbital and Special Orbital Projects (Code 800),7,US
"Human Exploration and Operations Mission Directorate (HEOMD, Code CA)",National Aeronautics and Space Administration (NASA),5,US
Advanced Exploration Systems (Code CQ),"Human Exploration and Operations Mission Directorate (HEOMD, Code CA)",6,US
Commercial Spaceflight Development (Code CP),"Human Exploration and Operations Mission Directorate (HEOMD, Code CA)",6,US
Exploration Systems Development (Code CM),"Human Exploration and Operations Mission Directorate (HEOMD, Code CA)",6,US
Human Spaceflight Capabilities (Code CN),"Human Exploration and Operations Mission Directorate (HEOMD, Code CA)",6,US
International Space Station,"Human Exploration and Operations Mission Directorate (HEOMD, Code CA)",6,US
Node 2,International Space Station,7,US
Node 3,International Space Station,7,US
"International Space Station Division - Lab Management (ISS LABS, Code CJ)","Human Exploration and Operations Mission Directorate (HEOMD, Code CA)",6,US
Jet Propulsion Laboratory (JPL),National Aeronautics and Space Administration (NASA),5,US
"Johnson Space Center (JSC, Code AA)",National Aeronautics and Space Administration (NASA),5,US
Flight Operations Directorate (Code CA),"Johnson Space Center (JSC, Code AA)",6,US
Gateway Program (Code MA),"Johnson Space Center (JSC, Code AA)",6,US
"International Space Station Program Office (ISS, Code OA)","Johnson Space Center (JSC, Code AA)",6,US
Orion Program (Code GA),"Johnson Space Center (JSC, Code AA)",6,US
"Kennedy Space Center (KSC, Code AA)",National Aeronautics and Space Administration (NASA),5,US
Exploration Research and Technology Programs (Code UB),"Kennedy Space Center (KSC, Code AA)",6,US
Ground Systems Development and Operations (GSDO) Program Office (Code LX),"Kennedy Space Center (KSC, Code AA)",6,US
"Langley Research Center (LaRC, Code A)",National Aeronautics and Space Administration (NASA),5,US
Earth System Science Pathfinder Program Office (Code A5),"Langley Research Center (LaRC, Code A)",6,US
Flight Projects Directorate (Code E6),"Langley Research Center (LaRC, Code A)",6,US
